mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/simple-compressed.mm,88789
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/common/metamath-files/theory/transfer-simple-compressed-goal.mm,4921457
mm-cairo,25d7de505459b6b2,2024-09-10 21:28:55 +0000,checker/mm/mm-risc0/theory/proof-prelude-9k-tok.mm,15558186
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/metamath-test/miu.mm,62493
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/metamath-test/big-unifier.mm,4750525
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/metamath-test/demo0.mm,63358
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/metamath-test/anatomy.mm,21350
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/perceptron-goal.mm,1558841
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/transfer5000.mm,1670185
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/impreflex-compressed.mm,50993
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/assign.imp.proof-ax.mm,338287214
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/proof-prelude-82k-tok.mm,58592416
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/proof-prelude-9k-tok.mm,5654388
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/transfer-simple-goal.mm,3511049
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/impreflex.mm,59115
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/disjointness-alt-lemma.mm,9243983
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/transfer-goal.mm,3888498
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/svm5.mm,1471793
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/proof-prelude-1M-tok.mm,804919009
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/transfer-batch-1k-goal.mm,6386941
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/impreflex-compressed-goal.mm,50993
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/transfer-largest-slice.mm,71926782
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/perceptron.mm,1536616
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/simple.mm,63358
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/transfer-task-specific.mm,124271
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/simple-compressed.mm,59701
mm-risc0,b9d44faf9ff751db,2024-09-12 21:25:53 +0000,checker/mm/common/metamath-files/theory/transfer-simple-compressed-goal.mm,943092
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/metamath-test/miu.mm,83671
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/metamath-test/big-unifier.mm,28761495
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/metamath-test/demo0.mm,96043
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/metamath-test/demo0-includee.mm,45495
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/metamath-test/anatomy.mm,22197
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/perceptron-goal.mm,11218953
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/transfer5000.mm,12851889
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/impreflex-compressed.mm,81685
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/proof-prelude-9k-tok.mm,15558186
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/transfer-simple-goal.mm,12673717
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/impreflex.mm,98254
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/disjointness-alt-lemma.mm,23481901
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/transfer-goal.mm,13629568
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/svm5.mm,10260096
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/transfer-batch-1k-goal.mm,23765720
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/impreflex-compressed-goal.mm,81685
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/perceptron.mm,10980414
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/simple.mm,96043
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/transfer-task-specific.mm,186825
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/simple-compressed.mm,88789
mm-cairo,ae4aa5b2f6922cc4,2024-09-12 21:32:23 +0000,checker/mm/common/metamath-files/theory/transfer-simple-compressed-goal.mm,4921457
mm-cairo,191d745d0970ad68,2024-10-02 16:56:17 +0000,checker/mm/runtest/anatomy/anatomy.mm,22197
mm-cairo,191d745d0970ad68,2024-10-02 16:56:17 +0000,checker/mm/common/metamath-files/metamath-test/demo0.mm,96043
mm-cairo,191d745d0970ad68,2024-10-02 16:56:17 +0000,checker/mm/common/metamath-files/metamath-test/anatomy.mm,22197
